293.900, -232.411, 0.000 
293.900, -232.407, 0.150 
293.900, -232.407, 0.102 
293.900, -232.407, 0.078 
293.900, -232.407, 0.053 
293.900, -232.407, 0.009 
293.900, -232.407, 0.018 
293.900, -232.407, 0.021 
293.899, -232.407, 0.021 
293.899, -232.406, 0.018 
293.899, -232.406, 0.018 
293.899, -232.406, 0.014 
293.899, -232.406, 0.015 
293.899, -232.405, 0.004 
293.899, -232.405, 0.002 
293.898, -232.405, 0.003 
293.898, -232.405, 0.000 
293.898, -232.405, 0.000 
293.898, -232.405, 0.000 
293.898, -232.405, 0.006 
293.898, -232.405, 0.005 
293.898, -232.405, 0.002 
293.898, -232.405, 0.002 
293.898, -232.405, 0.000 
293.898, -232.405, 0.003 
293.898, -232.405, 0.000 
293.898, -232.405, 0.001 
293.898, -232.405, 0.001 
293.898, -232.405, 0.004 
293.882, -232.408, 1.681 
293.831, -232.418, 3.229 
293.757, -232.432, 4.236 
293.665, -232.451, 5.069 
293.570, -232.473, 5.737 
293.447, -232.503, 6.461 
293.332, -232.534, 7.065 
293.203, -232.570, 7.679 
293.066, -232.612, 8.282 
292.919, -232.660, 8.888 
292.767, -232.714, 9.479 
292.607, -232.774, 10.070 
292.442, -232.839, 10.648 
292.272, -232.911, 11.218 
292.106, -232.985, 11.755 
291.920, -233.073, 12.336 
291.744, -233.160, 12.864 
291.523, -233.276, 13.505 
291.340, -233.377, 14.018 
291.150, -233.486, 14.536 
290.952, -233.604, 15.064 
290.740, -233.736, 15.613 
290.541, -233.865, 16.115 
290.319, -234.013, 16.659 
290.088, -234.173, 17.211 
289.860, -234.336, 17.745 
289.630, -234.506, 18.274 
289.395, -234.684, 18.801 
289.153, -234.873, 19.370 
288.914, -235.063, 19.976 
288.675, -235.257, 20.491 
288.425, -235.465, 21.014 
288.154, -235.694, 21.580 
287.898, -235.914, 22.025 
287.645, -236.135, 22.475 
287.388, -236.361, 22.938 
287.139, -236.583, 23.360 
286.889, -236.807, 23.779 
286.588, -237.079, 24.289 
286.328, -237.316, 24.608 
286.059, -237.562, 24.911 
285.796, -237.803, 25.149 
285.508, -238.068, 25.360 
285.243, -238.312, 25.497 
284.972, -238.562, 25.598 
284.683, -238.818, 25.613 
284.398, -239.059, 25.610 
284.103, -239.301, 25.595 
283.816, -239.532, 25.570 
283.518, -239.765, 25.541 
283.209, -240.001, 25.511 
282.902, -240.229, 25.484 
282.601, -240.446, 25.461 
282.301, -240.656, 25.443 
281.927, -240.911, 25.425 
281.560, -241.153, 25.413 
281.210, -241.378, 25.405 
280.874, -241.590, 25.399 
280.569, -241.778, 25.393 
280.252, -241.972, 25.389 
279.933, -242.165, 25.387 
279.621, -242.352, 25.388 
279.293, -242.547, 25.382 
278.955, -242.747, 25.381 
278.637, -242.935, 25.380 
278.303, -243.133, 25.380 
277.965, -243.333, 25.381 
277.629, -243.533, 25.382 
277.327, -243.713, 25.382 
276.984, -243.919, 25.384 
276.651, -244.119, 25.386 
276.343, -244.305, 25.389 
276.010, -244.508, 25.391 
275.681, -244.709, 25.394 
275.362, -244.905, 25.396 
275.010, -245.122, 25.397 
274.628, -245.360, 25.398 
274.313, -245.556, 25.399 
273.999, -245.752, 25.401 
273.660, -245.964, 25.401 
273.335, -246.168, 25.402 
273.021, -246.365, 25.402 
272.686, -246.576, 25.402 
272.337, -246.796, 25.402 
272.010, -247.002, 25.402 
271.681, -247.209, 25.402 
271.332, -247.428, 25.401 
270.944, -247.673, 25.397 
270.604, -247.886, 25.396 
270.282, -248.089, 25.397 
269.950, -248.297, 25.397 
269.620, -248.504, 25.397 
269.300, -248.705, 25.398 
268.977, -248.907, 25.399 
268.667, -249.100, 25.401 
268.348, -249.300, 25.402 
268.038, -249.493, 25.402 
267.698, -249.705, 25.402 
267.402, -249.889, 25.406 
267.071, -250.096, 25.406 
266.745, -250.299, 25.406 
266.440, -250.489, 25.404 
266.106, -250.697, 25.404 
265.733, -250.929, 25.404 
265.414, -251.127, 25.402 
265.075, -251.329, 25.355 
264.709, -251.534, 25.321 
264.380, -251.715, 25.299 
263.981, -251.927, 25.284 
263.614, -252.116, 25.279 
263.270, -252.288, 25.279 
262.910, -252.463, 25.288 
262.574, -252.621, 25.298 
262.187, -252.797, 25.318 
261.849, -252.946, 25.330 
261.507, -253.094, 25.344 
261.142, -253.248, 25.358 
260.766, -253.403, 25.372 
260.410, -253.547, 25.382 
260.044, -253.692, 25.390 
259.676, -253.837, 25.396 
259.310, -253.980, 25.401 
258.923, -254.130, 25.407 
258.560, -254.270, 25.407 
258.152, -254.427, 25.419 
257.789, -254.567, 25.415 
257.433, -254.705, 25.409 
257.045, -254.856, 25.414 
256.671, -255.002, 25.414 
256.264, -255.162, 25.436 
255.856, -255.323, 25.468 
255.364, -255.519, 25.274 
254.869, -255.718, 25.480 
254.427, -255.897, 25.316 
253.900, -256.111, 25.484 
253.512, -256.270, 25.471 
253.086, -256.445, 25.534 
252.638, -256.629, 25.299 
252.213, -256.805, 25.219 
251.809, -256.972, 25.198 
251.463, -257.115, 25.286 
251.102, -257.264, 25.303 
250.719, -257.423, 25.306 
250.334, -257.582, 25.311 
249.969, -257.733, 25.340 
249.591, -257.888, 25.350 
249.231, -258.037, 25.375 
248.844, -258.196, 25.374 
248.490, -258.341, 25.401 
248.130, -258.489, 25.413 
247.774, -258.635, 25.424 
247.417, -258.780, 25.431 
247.045, -258.932, 25.429 
246.674, -259.083, 25.426 
246.324, -259.226, 25.429 
245.982, -259.364, 25.431 
245.627, -259.517, 25.388 
245.269, -259.679, 25.365 
244.916, -259.841, 25.346 
244.546, -260.016, 25.330 
244.192, -260.188, 25.322 
243.854, -260.356, 25.320 
243.487, -260.544, 25.320 
243.171, -260.710, 25.327 
242.831, -260.893, 25.336 
242.492, -261.079, 25.345 
242.159, -261.265, 25.355 
241.815, -261.462, 25.365 
241.494, -261.649, 25.374 
241.160, -261.845, 25.382 
240.847, -262.032, 25.388 
240.531, -262.222, 25.393 
240.229, -262.404, 25.396 
239.907, -262.600, 25.398 
239.595, -262.790, 25.399 
239.269, -262.989, 25.399 
238.955, -263.182, 25.399 
238.648, -263.369, 25.398 
238.336, -263.559, 25.397 
238.022, -263.751, 25.396 
237.704, -263.943, 25.395 
237.367, -264.147, 25.394 
237.058, -264.333, 25.393 
236.723, -264.534, 25.393 
236.401, -264.726, 25.392 
236.106, -264.902, 25.392 
235.775, -265.099, 25.392 
235.451, -265.290, 25.391 
235.104, -265.495, 25.391 
234.788, -265.680, 25.391 
234.467, -265.868, 25.391 
234.153, -266.051, 25.391 
233.815, -266.248, 25.391 
233.514, -266.424, 25.391 
233.176, -266.620, 25.391 
232.865, -266.800, 25.392 
232.550, -266.983, 25.392 
232.222, -267.173, 25.400 
231.886, -267.366, 25.389 
231.580, -267.543, 25.390 
231.243, -267.737, 25.390 
230.934, -267.915, 25.390 
230.616, -268.097, 25.390 
230.275, -268.293, 25.390 
229.944, -268.482, 25.391 
229.649, -268.650, 25.384 
229.290, -268.856, 25.388 
228.990, -269.027, 25.387 
228.617, -269.239, 25.384 
228.289, -269.426, 25.386 
227.963, -269.612, 25.387 
227.635, -269.798, 25.388 
227.310, -269.983, 25.386 
226.967, -270.177, 25.389 
226.655, -270.354, 25.392 
226.335, -270.536, 25.394 
226.005, -270.716, 25.364 
225.663, -270.894, 25.343 
225.344, -271.056, 25.329 
225.005, -271.224, 25.317 
224.688, -271.378, 25.310 
224.354, -271.535, 25.306 
224.023, -271.687, 25.307 
223.695, -271.832, 25.311 
223.304, -271.999, 25.319 
222.941, -272.149, 25.328 
222.589, -272.289, 25.338 
222.270, -272.412, 25.347 
221.914, -272.544, 25.357 
221.554, -272.675, 25.367 
221.204, -272.797, 25.375 
220.860, -272.915, 25.382 
220.471, -273.042, 25.387 
220.086, -273.165, 25.392 
219.723, -273.278, 25.396 
