-33.436, -270.743, 0.000 
-33.436, -270.743, 11.943 
-33.436, -270.743, 13.306 
-33.436, -270.743, 14.507 
-33.436, -270.743, 17.033 
-33.436, -270.743, 17.033 
-33.436, -270.743, 18.338 
-33.436, -270.743, 18.338 
-33.436, -270.743, 19.663 
-33.436, -270.743, 19.663 
-33.436, -270.743, 21.021 
-33.436, -270.743, 21.021 
-33.436, -270.743, 21.021 
-33.436, -270.743, 22.258 
-33.436, -270.743, 22.258 
-33.436, -270.742, 23.449 
-33.436, -270.742, 23.449 
-33.436, -270.742, 23.449 
-33.436, -270.742, 24.769 
-33.436, -270.742, 24.769 
-33.436, -270.742, 27.367 
-33.436, -270.742, 27.367 
-33.436, -270.742, 27.367 
-33.436, -270.742, 28.796 
-33.436, -270.742, 29.883 
-33.436, -270.742, 29.883 
-33.436, -270.742, 31.113 
-33.436, -270.742, 31.113 
-33.436, -270.743, 21.623 
-33.436, -270.743, 21.623 
-33.436, -270.743, 21.623 
-33.421, -270.811, 7.119 
-33.421, -270.811, 7.119 
-33.393, -270.947, 7.626 
-33.393, -270.947, 7.626 
-33.393, -270.947, 7.626 
-33.377, -271.022, 7.880 
-33.361, -271.098, 8.119 
-33.361, -271.098, 8.119 
-33.344, -271.178, 8.362 
-33.344, -271.178, 8.362 
-33.344, -271.178, 8.362 
-33.327, -271.256, 8.586 
-33.327, -271.256, 8.586 
-33.327, -271.256, 8.586 
-33.309, -271.337, 8.816 
-33.309, -271.337, 8.816 
-33.272, -271.505, 9.284 
-33.272, -271.505, 9.284 
-33.253, -271.592, 9.520 
-33.231, -271.691, 9.782 
-33.231, -271.691, 9.782 
-33.214, -271.770, 9.989 
-33.214, -271.770, 9.989 
-33.214, -271.770, 9.989 
-33.193, -271.868, 10.239 
-33.193, -271.868, 10.239 
-33.171, -271.968, 10.487 
-33.171, -271.968, 10.487 
-33.171, -271.968, 10.487 
-33.148, -272.071, 10.739 
-33.148, -272.071, 10.739 
-33.106, -272.263, 11.192 
-33.106, -272.263, 11.192 
-33.106, -272.263, 11.192 
-33.084, -272.365, 11.422 
-33.062, -272.468, 11.653 
-33.062, -272.468, 11.653 
-33.038, -272.574, 11.886 
-33.038, -272.574, 11.886 
-33.038, -272.574, 11.886 
-33.016, -272.676, 12.107 
-33.016, -272.676, 12.107 
-33.016, -272.676, 12.107 
-32.991, -272.793, 12.351 
-32.991, -272.793, 12.351 
-32.942, -273.017, 12.808 
-32.942, -273.017, 12.808 
-32.917, -273.133, 13.040 
-32.891, -273.251, 13.269 
-32.891, -273.251, 13.269 
-32.865, -273.374, 13.505 
-32.865, -273.374, 13.505 
-32.865, -273.374, 13.505 
-32.865, -273.374, 13.505 
-32.838, -273.495, 13.730 
-32.838, -273.495, 13.730 
-32.786, -273.735, 14.167 
-32.786, -273.735, 14.167 
-32.786, -273.735, 14.167 
-32.758, -273.865, 14.399 
-32.729, -273.996, 14.625 
-32.729, -273.996, 14.625 
-32.701, -274.125, 14.844 
-32.701, -274.125, 14.844 
-32.701, -274.125, 14.844 
-32.671, -274.262, 15.076 
-32.671, -274.262, 15.076 
-32.671, -274.262, 15.076 
-32.643, -274.390, 15.292 
-32.643, -274.390, 15.292 
-32.584, -274.665, 15.733 
-32.584, -274.665, 15.733 
-32.584, -274.665, 15.733 
-32.555, -274.798, 15.943 
-32.523, -274.942, 16.157 
-32.523, -274.942, 16.157 
-32.492, -275.084, 16.378 
-32.492, -275.084, 16.378 
-32.492, -275.084, 16.378 
-32.460, -275.232, 16.590 
-32.460, -275.232, 16.590 
-32.460, -275.232, 16.590 
-32.426, -275.386, 16.816 
-32.426, -275.386, 16.816 
-32.362, -275.684, 17.238 
-32.362, -275.684, 17.238 
-32.362, -275.684, 17.238 
-32.330, -275.828, 17.446 
-32.298, -275.976, 17.650 
-32.298, -275.976, 17.650 
-32.298, -275.976, 17.650 
-32.263, -276.135, 17.856 
-32.263, -276.135, 17.856 
-32.263, -276.135, 17.856 
-32.231, -276.284, 18.065 
-32.231, -276.284, 18.065 
-32.163, -276.596, 18.473 
-32.163, -276.596, 18.473 
-32.163, -276.596, 18.473 
-32.129, -276.750, 18.797 
-32.091, -276.927, 18.559 
-32.091, -276.927, 18.559 
-32.055, -277.091, 18.337 
-32.055, -277.091, 18.337 
-32.055, -277.091, 18.337 
-32.020, -277.252, 18.566 
-32.020, -277.252, 18.566 
-32.020, -277.252, 18.566 
-31.948, -277.583, 19.943 
-31.948, -277.583, 19.943 
-31.948, -277.583, 19.943 
-31.910, -277.755, 20.567 
-31.874, -277.924, 20.787 
-31.874, -277.924, 20.787 
-31.836, -278.097, 20.996 
-31.836, -278.097, 20.996 
-31.836, -278.097, 20.996 
-31.800, -278.263, 21.124 
-31.800, -278.263, 21.124 
-31.800, -278.263, 21.124 
-31.761, -278.439, 21.374 
-31.761, -278.439, 21.374 
-31.761, -278.439, 21.374 
-31.685, -278.790, 21.721 
-31.685, -278.790, 21.721 
-31.685, -278.790, 21.721 
-31.606, -279.151, 22.080 
-31.606, -279.151, 22.080 
-31.563, -279.347, 21.407 
-31.563, -279.347, 21.407 
-31.563, -279.347, 21.407 
-31.520, -279.548, 22.088 
-31.520, -279.548, 22.088 
-31.520, -279.548, 22.088 
-31.476, -279.751, 21.854 
-31.476, -279.751, 21.854 
-31.383, -280.141, 22.921 
-31.383, -280.141, 22.921 
-31.335, -280.327, 23.210 
-31.281, -280.529, 22.635 
-31.281, -280.529, 22.635 
-31.281, -280.529, 22.635 
-31.219, -280.749, 23.244 
-31.219, -280.749, 23.244 
-31.219, -280.749, 23.244 
-31.174, -280.912, 23.470 
-31.174, -280.912, 23.470 
-31.069, -281.306, 24.155 
-31.069, -281.306, 24.155 
